Estado,Fecha,Año,Mes,Temperatura,Precipitacion,Humedad,PM25,PM10,O3,NO2,SO2,CO,Poblacion,Densidad_Poblacional,Poblacion_Vulnerable_Pct,Casos_Respiratorios,Casos_Por_100k,PM25_Movil_3,PM10_Movil_3,Temp_Rezago_1,Precip_Rezago_1,Casos_Rezago_1,Riesgo_Alto
Sonora,2023-11-01,2023,11,16.88,10.06,19.51,15.23,28.36,0.02565,0.0271,0.01138,0.726,2944840,16.42,11.2,8367,284.1240950272341,12.156666666666666,22.393333333333334,23.62,10.49,6115.0,0
Sonora,2023-12-01,2023,12,8.77,6.6,17.07,20.51,31.74,0.02452,0.03903,0.01797,1.055,2944840,16.42,11.2,10274,348.8814332866981,16.373333333333335,27.830000000000002,16.88,10.06,8367.0,1
Sonora,2024-01-01,2024,1,7.76,10.63,15.0,18.13,33.37,0.01805,0.03089,0.01558,0.806,2944840,16.42,11.2,10426,354.043004034175,17.956666666666667,31.156666666666666,8.77,6.6,10274.0,1
Sonora,2024-02-01,2024,2,10.63,2.53,15.0,17.36,34.15,0.03006,0.02946,0.0157,0.791,2944840,16.42,11.2,10153,344.77255131008815,18.666666666666668,33.086666666666666,7.76,10.63,10426.0,1
Sonora,2024-03-01,2024,3,15.34,8.01,25.0,12.3,20.55,0.03445,0.02177,0.00815,0.523,2944840,16.42,11.2,8247,280.0491707529102,15.93,29.35666666666667,10.63,2.53,10153.0,0
Sonora,2024-04-01,2024,4,22.37,9.01,33.42,15.6,33.61,0.03899,0.02609,0.01246,0.674,2944840,16.42,11.2,7119,241.7448825742655,15.086666666666666,29.436666666666667,15.34,8.01,8247.0,0
Sonora,2024-05-01,2024,5,27.4,13.87,45.29,9.46,6.62,0.04356,0.01233,0.0068,0.192,2944840,16.42,11.2,4496,152.6738294780022,12.453333333333333,20.26,22.37,9.01,7119.0,0
Sonora,2024-06-01,2024,6,34.66,22.64,58.88,8.21,12.83,0.04773,0.00994,0.00636,0.212,2944840,16.42,11.2,5218,177.19129052851767,11.090000000000002,17.686666666666667,27.4,13.87,4496.0,0
Sonora,2024-07-01,2024,7,36.72,27.09,52.11,5.12,18.38,0.04422,0.00565,0.00414,0.206,2944840,16.42,11.2,4770,161.9782399043751,7.596666666666667,12.610000000000001,34.66,22.64,5218.0,0
Sonora,2024-08-01,2024,8,33.93,18.94,50.51,5.56,5.0,0.04654,0.0073,0.00423,0.17,2944840,16.42,11.2,4687,159.15975061463442,6.296666666666667,12.070000000000002,36.72,27.09,4770.0,0
Sonora,2024-09-01,2024,9,30.31,21.38,39.97,11.03,22.93,0.0313,0.01526,0.00834,0.376,2944840,16.42,11.2,5436,184.59406962687277,7.236666666666667,15.436666666666667,33.93,18.94,4687.0,0
Sonora,2024-10-01,2024,10,21.26,12.94,37.52,12.3,24.31,0.023,0.01899,0.01163,0.405,2944840,16.42,11.2,6460,219.36675676777006,9.63,17.413333333333338,30.31,21.38,5436.0,0
Sonora,2024-11-01,2024,11,16.75,2.44,22.33,12.73,21.54,0.01786,0.01874,0.01227,0.591,2944840,16.42,11.2,7951,269.9976908762446,12.020000000000001,22.926666666666666,21.26,12.94,6460.0,0
Sonora,2024-12-01,2024,12,8.82,1.72,27.07,13.48,29.17,0.02488,0.0218,0.01086,0.618,2944840,16.42,11.2,10152,344.73859360780216,12.836666666666666,25.00666666666667,16.75,2.44,7951.0,1
Sonora,2025-01-01,2025,1,9.71,5.9,16.22,23.05,41.63,0.0231,0.04267,0.0208,1.268,2944840,16.42,11.2,10954,371.97267084120017,16.42,30.78,8.82,1.72,10152.0,1
Sonora,2025-02-01,2025,2,13.0,7.6,26.61,18.71,36.99,0.02275,0.03459,0.01622,0.869,2944840,16.42,11.2,9451,320.9342443052933,18.413333333333334,35.93000000000001,9.71,5.9,10954.0,1
Sonora,2025-03-01,2025,3,15.94,3.72,27.93,14.32,16.15,0.03589,0.02227,0.01274,0.654,2944840,16.42,11.2,7688,261.066815175018,18.693333333333335,31.590000000000003,13.0,7.6,9451.0,0
Sonora,2025-04-01,2025,4,23.08,8.28,36.99,8.87,17.83,0.04568,0.01594,0.0073,0.316,2944840,16.42,11.2,6729,228.5013786827128,13.966666666666667,23.656666666666666,15.94,3.72,7688.0,0
Sonora,2025-05-01,2025,5,29.93,18.11,48.86,8.05,8.83,0.04873,0.01074,0.0049,0.209,2944840,16.42,11.2,4323,146.79914698251858,10.413333333333334,14.269999999999998,23.08,8.28,6729.0,0
Sonora,2025-06-01,2025,6,33.54,25.98,48.72,9.36,24.69,0.0527,0.01186,0.00741,0.25,2944840,16.42,11.2,5468,185.68071610002582,8.76,17.116666666666667,29.93,18.11,4323.0,0
Sonora,2025-07-01,2025,7,37.17,22.09,60.42,4.57,6.33,0.05134,0.01129,0.00375,0.134,2944840,16.42,11.2,4707,159.83890466035507,7.326666666666668,13.283333333333333,33.54,25.98,5468.0,0
Sonora,2025-08-01,2025,8,36.4,17.9,44.85,5.99,5.0,0.04283,0.01106,0.00426,0.269,2944840,16.42,11.2,4775,162.14802841580527,6.640000000000001,12.006666666666668,37.17,22.09,4707.0,0
Sonora,2025-09-01,2025,9,28.95,14.69,43.61,4.76,9.69,0.03042,0.0097,0.00332,0.182,2944840,16.42,11.2,5029,170.77328479645752,5.1066666666666665,7.006666666666667,36.4,17.9,4775.0,0
Sonora,2025-10-01,2025,10,21.35,17.14,33.04,9.24,25.66,0.03124,0.01707,0.00774,0.321,2944840,16.42,11.2,6591,223.81521576724032,6.663333333333334,13.450000000000001,28.95,14.69,5029.0,0
Sonora,2025-11-01,2025,11,17.41,8.55,22.08,12.94,20.92,0.02485,0.02155,0.01131,0.616,2944840,16.42,11.2,7760,263.5117697396123,8.979999999999999,18.756666666666664,21.35,17.14,6591.0,0
Sonora,2025-12-01,2025,12,10.51,3.88,28.25,13.39,22.12,0.0228,0.02093,0.0106,0.788,2944840,16.42,11.2,9812,333.19297483055107,11.856666666666667,22.900000000000002,17.41,8.55,7760.0,1
Sonora,2026-01-01,2026,1,10.89,1.61,15.79,17.44,36.42,0.02691,0.0306,0.01566,0.984,2944840,16.42,11.2,9885,335.6718870974314,14.590000000000002,26.486666666666668,10.51,3.88,9812.0,1
Sonora,2026-02-01,2026,2,9.9,7.43,18.97,19.97,39.86,0.02724,0.0369,0.01613,0.88,2944840,16.42,11.2,10315,350.27369908042544,16.933333333333334,32.800000000000004,10.89,1.61,9885.0,1
Sonora,2026-03-01,2026,3,15.81,10.08,26.72,10.29,20.67,0.03643,0.01675,0.00863,0.689,2944840,16.42,11.2,7872,267.31503239564796,15.9,32.31666666666666,9.9,7.43,10315.0,0
Sonora,2026-04-01,2026,4,21.29,10.64,32.99,14.86,19.91,0.04246,0.02381,0.0129,0.674,2944840,16.42,11.2,6818,231.52361418616968,15.04,26.813333333333333,15.81,10.08,7872.0,0
Sonora,2026-05-01,2026,5,29.27,21.48,47.16,14.53,22.44,0.04633,0.01587,0.01119,0.461,2944840,16.42,11.2,5519,187.41255891661348,13.226666666666667,21.006666666666664,21.29,10.64,6818.0,0
Tabasco,2018-01-01,2018,1,19.49,46.19,54.59,14.66,34.65,0.02313,0.02336,0.01242,0.889,2402598,97.15,12.5,5687,236.70210330650403,14.66,34.65,19.49,46.19,5687.0,0
Tabasco,2018-02-01,2018,2,22.28,34.61,50.57,7.67,15.62,0.03127,0.01591,0.00626,0.183,2402598,97.15,12.5,4322,179.8886039195904,11.165,25.134999999999998,19.49,46.19,5687.0,0
Tabasco,2018-03-01,2018,3,24.79,23.48,70.05,7.39,7.01,0.0326,0.01212,0.008,0.288,2402598,97.15,12.5,3957,164.6967158051409,9.906666666666666,19.093333333333334,22.28,34.61,4322.0,0
Tabasco,2018-04-01,2018,4,28.66,112.52,72.82,9.17,18.46,0.04677,0.01224,0.00705,0.197,2402598,97.15,12.5,4026,167.56860698294096,8.076666666666666,13.696666666666667,24.79,23.48,3957.0,0
Tabasco,2018-05-01,2018,5,32.0,164.64,81.97,6.55,6.24,0.05083,0.00858,0.005,0.144,2402598,97.15,12.5,3828,159.32752795099304,7.703333333333334,10.57,28.66,112.52,4026.0,0
Tabasco,2018-06-01,2018,6,32.25,209.29,95.8,6.14,10.13,0.04862,0.00639,0.00445,0.139,2402598,97.15,12.5,3548,147.67347679470305,7.286666666666666,11.61,32.0,164.64,3828.0,0
Tabasco,2018-07-01,2018,7,32.34,214.79,83.9,8.97,14.54,0.05149,0.01201,0.00532,0.355,2402598,97.15,12.5,3961,164.86320225023078,7.22,10.303333333333333,32.25,209.29,3548.0,0
Tabasco,2018-08-01,2018,8,32.44,208.07,87.67,6.2,12.08,0.03842,0.01103,0.00587,0.1,2402598,97.15,12.5,3917,163.03185135424235,7.103333333333333,12.25,32.34,214.79,3961.0,0
Tabasco,2018-09-01,2018,9,30.3,163.24,85.23,12.26,19.61,0.03389,0.01755,0.00792,0.454,2402598,97.15,12.5,3706,154.2496913757524,9.143333333333333,15.409999999999998,32.44,208.07,3917.0,0
Tabasco,2018-10-01,2018,10,25.18,113.64,55.84,8.41,8.63,0.03058,0.01179,0.00788,0.149,2402598,97.15,12.5,3821,159.03617667208582,8.956666666666669,13.44,30.3,163.24,3706.0,0
Tabasco,2018-11-01,2018,11,23.94,43.42,55.09,9.63,17.75,0.01758,0.01628,0.00718,0.288,2402598,97.15,12.5,4417,183.84265699047447,10.1,15.33,25.18,113.64,3821.0,0
Tabasco,2018-12-01,2018,12,23.24,31.0,57.15,13.25,16.55,0.01812,0.02711,0.01057,0.584,2402598,97.15,12.5,4869,202.65562528562828,10.430000000000001,14.310000000000002,23.94,43.42,4417.0,0
Tabasco,2019-01-01,2019,1,23.23,18.09,51.12,11.13,19.3,0.01907,0.02196,0.01026,0.461,2402598,97.15,12.5,4754,197.86913998929492,11.336666666666668,17.866666666666667,23.24,31.0,4869.0,0
Tabasco,2019-02-01,2019,2,23.55,31.06,52.29,15.88,25.85,0.02488,0.02799,0.01226,0.817,2402598,97.15,12.5,5610,233.49723923852432,13.420000000000002,20.566666666666666,23.23,18.09,4754.0,0
Tabasco,2019-03-01,2019,3,23.88,30.72,59.71,12.34,25.82,0.03721,0.02211,0.0094,0.56,2402598,97.15,12.5,4778,198.86805865983408,13.116666666666667,23.656666666666666,23.55,31.06,5610.0,0
Tabasco,2019-04-01,2019,4,27.64,103.19,70.74,8.21,15.06,0.03813,0.01405,0.00752,0.341,2402598,97.15,12.5,3957,164.6967158051409,12.143333333333336,22.243333333333336,23.88,30.72,4778.0,0
Tabasco,2019-05-01,2019,5,30.645,160.50999999999996,76.7,7.235,11.604999999999999,0.05141,0.01097,0.00527,0.218,2402598,97.15,12.5,3949,164.36374291496122,9.261666666666667,17.495,27.64,103.19,3957.0,0
Tabasco,2019-06-01,2019,6,34.24,211.85,81.78,2.88,10.61,0.04594,0.0015,0.0019,0.1,2402598,97.15,12.5,3772,156.99671771973505,6.108333333333334,12.424999999999999,30.645,160.50999999999996,3949.0,0
Tabasco,2019-07-01,2019,7,32.38,231.57,94.27,2.0,5.0,0.04662,0.00261,0.00112,0.119,2402598,97.15,12.5,3436,143.01185633218708,4.038333333333334,9.071666666666665,34.24,211.85,3772.0,0
Tabasco,2019-08-01,2019,8,32.42,200.5,89.58,3.73,13.22,0.04027,0.00195,0.00406,0.265,2402598,97.15,12.5,3771,156.95509610846258,2.8700000000000006,9.61,32.38,231.57,3436.0,0
Tabasco,2019-09-01,2019,9,29.97,169.69,72.89,7.83,21.94,0.03305,0.0074,0.00529,0.176,2402598,97.15,12.5,4277,178.0156314123295,4.5200000000000005,13.386666666666668,32.42,200.5,3771.0,0
Tabasco,2019-10-01,2019,10,26.38,96.98,65.37,7.02,7.81,0.03222,0.01148,0.00491,0.257,2402598,97.15,12.5,3871,161.117257235709,6.193333333333334,14.323333333333336,29.97,169.69,4277.0,0
Tabasco,2019-11-01,2019,11,22.32,21.37,70.46,14.25,22.76,0.02391,0.0254,0.01304,0.592,2402598,97.15,12.5,5087,211.7291365430255,9.700000000000001,17.503333333333334,26.38,96.98,3871.0,0
Tabasco,2019-12-01,2019,12,20.81,38.83,47.39,10.33,14.74,0.01669,0.01726,0.00932,0.566,2402598,97.15,12.5,4300,178.97292847159616,10.533333333333333,15.103333333333333,22.32,21.37,5087.0,0
Tabasco,2020-01-01,2020,1,21.58,12.23,45.75,10.61,23.89,0.019,0.01835,0.00929,0.575,2402598,97.15,12.5,4295,178.76482041523386,11.729999999999999,20.463333333333335,20.81,38.83,4300.0,0
Tabasco,2020-02-01,2020,2,20.98,44.49,55.02,13.95,28.94,0.02922,0.02203,0.01341,0.671,2402598,97.15,12.5,5776,240.4064267097534,11.63,22.523333333333337,21.58,12.23,4295.0,0
Tabasco,2020-03-01,2020,3,23.7,31.49,63.68,3.97,7.4,0.03344,0.00866,0.00412,0.274,2402598,97.15,12.5,3873,161.20050045825394,9.51,20.076666666666668,20.98,44.49,5776.0,0
Tabasco,2020-04-01,2020,4,26.62,99.76,63.19,10.78,15.73,0.04256,0.01633,0.0098,0.388,2402598,97.15,12.5,4195,174.60265928798742,9.566666666666668,17.356666666666666,23.7,31.49,3873.0,0
Tabasco,2020-05-01,2020,5,32.24,157.18,76.23,6.04,10.39,0.047,0.00857,0.00472,0.1,2402598,97.15,12.5,3463,144.13563983654362,6.930000000000001,11.173333333333334,26.62,99.76,4195.0,0
Tabasco,2020-06-01,2020,6,33.52,221.92,85.43,5.2,15.37,0.05289,0.0044,0.00334,0.145,2402598,97.15,12.5,3872,161.15887884698148,7.340000000000001,13.83,32.24,157.18,3463.0,0
Tabasco,2020-07-01,2020,7,32.88,235.44,91.29,4.87,11.19,0.04923,0.00871,0.00164,0.1,2402598,97.15,12.5,3830,159.410771173538,5.370000000000001,12.316666666666665,33.52,221.92,3872.0,0
Tabasco,2020-08-01,2020,8,33.04,203.95,78.45,2.0,5.0,0.03956,0.00188,0.00305,0.1,2402598,97.15,12.5,3566,148.4226657976074,4.023333333333334,10.519999999999998,32.88,235.44,3830.0,0
Tabasco,2020-09-01,2020,9,31.1,148.53,78.45,5.62,7.89,0.03621,0.01128,0.00296,0.218,2402598,97.15,12.5,4163,173.27076772726858,4.163333333333334,8.026666666666666,33.04,203.95,3566.0,0
Tabasco,2020-10-01,2020,10,28.31,88.77,68.2,12.03,25.7,0.02669,0.0175,0.00775,0.475,2402598,97.15,12.5,4461,185.6740078864629,6.550000000000001,12.863333333333332,31.1,148.53,4163.0,0
Tabasco,2020-11-01,2020,11,24.71,23.64,56.47,9.92,17.97,0.02057,0.01871,0.01045,0.313,2402598,97.15,12.5,3969,165.1961751404105,9.19,17.186666666666667,28.31,88.77,4461.0,0
Tabasco,2020-12-01,2020,12,21.59,33.86,48.94,9.93,13.57,0.02077,0.019,0.00956,0.513,2402598,97.15,12.5,5330,221.84318808223432,10.626666666666667,19.08,24.71,23.64,3969.0,0
Tabasco,2021-01-01,2021,1,21.46,38.42,53.45,15.73,28.54,0.02526,0.02924,0.01476,0.832,2402598,97.15,12.5,5884,244.90156072717951,11.86,20.026666666666667,21.59,33.86,5330.0,0
Tabasco,2021-02-01,2021,2,20.92,29.07,49.54,7.25,20.4,0.03022,0.01761,0.00667,0.463,2402598,97.15,12.5,5220,217.26481084226324,10.969999999999999,20.836666666666666,21.46,38.42,5884.0,0
Tabasco,2021-03-01,2021,3,23.52,30.67,64.53,9.4,12.3,0.03819,0.01423,0.00956,0.531,2402598,97.15,12.5,4869,202.65562528562828,10.793333333333335,20.41333333333333,20.92,29.07,5220.0,0
Tabasco,2021-04-01,2021,4,27.3,116.45,66.68,9.18,14.39,0.04652,0.01562,0.00605,0.604,2402598,97.15,12.5,4465,185.84049433155275,8.610000000000001,15.696666666666667,23.52,30.67,4869.0,0
Tabasco,2021-05-01,2021,5,30.63,175.6,83.03,7.19,12.73,0.05178,0.00972,0.00545,0.132,2402598,97.15,12.5,3778,157.24644738736984,8.590000000000002,13.14,27.3,116.45,4465.0,0
Tabasco,2021-06-01,2021,6,33.06,185.37,88.44,4.59,5.22,0.05002,0.00897,0.00285,0.189,2402598,97.15,12.5,3470,144.42699111545085,6.986666666666667,10.780000000000001,30.63,175.6,3778.0,0
Tabasco,2021-07-01,2021,7,31.84,231.28,95.74,7.15,9.95,0.04963,0.00818,0.00714,0.141,2402598,97.15,12.5,4119,171.43941683128014,6.310000000000001,9.299999999999999,33.06,185.37,3470.0,0
Tabasco,2021-08-01,2021,8,30.33,206.73,92.34,5.01,6.96,0.04124,0.00691,0.00386,0.359,2402598,97.15,12.5,3697,153.87509687430025,5.583333333333333,7.376666666666666,31.84,231.28,4119.0,0
Tabasco,2021-09-01,2021,9,29.62,179.42,79.74,10.97,16.76,0.03326,0.01007,0.00781,0.455,2402598,97.15,12.5,4294,178.72319880396137,7.710000000000001,11.223333333333334,30.33,206.73,3697.0,0
Tabasco,2021-10-01,2021,10,25.21,82.15,68.0,13.31,22.23,0.02965,0.0198,0.01088,0.316,2402598,97.15,12.5,4647,193.41562758314123,9.763333333333335,15.316666666666668,29.62,179.42,4294.0,0
Tabasco,2021-11-01,2021,11,25.04,51.39,63.72,10.1,15.23,0.02291,0.01495,0.00962,0.495,2402598,97.15,12.5,4293,178.6815771926889,11.46,18.073333333333334,25.21,82.15,4647.0,0
Tabasco,2021-12-01,2021,12,22.43,27.78,59.48,12.64,26.46,0.0172,0.02543,0.01238,0.575,2402598,97.15,12.5,4602,191.54265507588036,12.016666666666667,21.30666666666667,25.04,51.39,4293.0,0
Tabasco,2022-01-01,2022,1,22.11,13.41,55.74,14.77,23.65,0.02422,0.02521,0.0128,0.669,2402598,97.15,12.5,5486,228.33615944073873,12.503333333333336,21.78,22.43,27.78,4602.0,0
Tabasco,2022-02-01,2022,2,21.89,43.06,56.65,13.15,18.31,0.02707,0.0231,0.01124,0.808,2402598,97.15,12.5,5119,213.06102810374435,13.520000000000001,22.80666666666666,22.11,13.41,5486.0,0
Tabasco,2022-03-01,2022,3,23.54,57.86,64.45,11.7,17.13,0.03597,0.0209,0.00908,0.527,2402598,97.15,12.5,5002,208.19129958486604,13.206666666666669,19.69666666666667,21.89,43.06,5119.0,0
Tabasco,2022-04-01,2022,4,28.66,94.88,75.94,10.18,25.25,0.03855,0.01497,0.00754,0.29,2402598,97.15,12.5,4585,190.83508768424846,11.676666666666668,20.23,23.54,57.86,5002.0,0
Tabasco,2022-05-01,2022,5,30.8,159.9,85.47,9.9,20.59,0.04524,0.01107,0.00684,0.436,2402598,97.15,12.5,4483,186.58968333445713,10.593333333333335,20.99,28.66,94.88,4585.0,0
Tabasco,2022-06-01,2022,6,31.01,220.73,82.92,5.48,11.44,0.05269,0.00717,0.00529,0.153,2402598,97.15,12.5,4598,191.3761686307905,8.520000000000001,19.093333333333334,30.8,159.9,4483.0,0
Tabasco,2022-07-01,2022,7,34.48,202.73,90.52,6.15,7.08,0.04938,0.00874,0.00362,0.235,2402598,97.15,12.5,4095,170.44049816074101,7.1766666666666685,13.036666666666667,31.01,220.73,4598.0,0
Tabasco,2022-08-01,2022,8,33.4,212.21,99.02,10.87,15.28,0.03872,0.01494,0.00743,0.331,2402598,97.15,12.5,4664,194.12319497477316,7.500000000000001,11.266666666666666,34.48,202.73,4095.0,0
Tabasco,2022-09-01,2022,9,29.8,177.23,80.9,2.57,5.0,0.03742,0.00284,0.00285,0.1,2402598,97.15,12.5,3271,136.14429047223047,6.530000000000001,9.12,33.4,212.21,4664.0,0
Tabasco,2022-10-01,2022,10,25.87,93.42,64.14,9.17,25.99,0.02768,0.0166,0.00783,0.379,2402598,97.15,12.5,4493,187.00589944718175,7.536666666666668,15.423333333333332,29.8,177.23,3271.0,0
Tabasco,2022-11-01,2022,11,25.11,35.46,57.81,17.05,33.23,0.02049,0.02768,0.01246,0.714,2402598,97.15,12.5,5044,209.93940725830956,9.59666666666667,21.406666666666666,25.87,93.42,4493.0,0
Tabasco,2022-12-01,2022,12,23.13,30.22,59.21,15.35,20.24,0.0191,0.0279,0.01252,0.75,2402598,97.15,12.5,5221,217.3064324535357,13.856666666666667,26.486666666666665,25.11,35.46,5044.0,0
Tabasco,2023-01-01,2023,1,19.7,18.3,52.46,12.9,26.9,0.02268,0.0218,0.01118,0.553,2402598,97.15,12.5,5621,233.9550769625214,15.1,26.790000000000003,23.13,30.22,5221.0,0
Tabasco,2023-02-01,2023,2,20.75,32.55,48.68,11.98,22.22,0.02858,0.02382,0.00972,0.627,2402598,97.15,12.5,6040,251.3945320856839,13.410000000000002,23.12,19.7,18.3,5621.0,0
Tabasco,2023-03-01,2023,3,25.09,53.72,58.44,16.0,26.56,0.03814,0.02135,0.01357,0.725,2402598,97.15,12.5,5281,219.80372912988358,13.626666666666667,25.22666666666667,20.75,32.55,6040.0,0
Tabasco,2023-04-01,2023,4,29.73,84.15,68.93,16.36,32.77,0.04492,0.023,0.0121,0.685,2402598,97.15,12.5,5241,218.138864678985,14.780000000000001,27.183333333333337,25.09,53.72,5281.0,0
Tabasco,2023-05-01,2023,5,30.64,168.26,72.13,8.01,12.03,0.04469,0.0115,0.0051,0.215,2402598,97.15,12.5,3888,161.82482462734092,13.456666666666665,23.786666666666665,29.73,84.15,5241.0,0
Tabasco,2023-06-01,2023,6,32.25,201.68,80.32,9.63,5.8,0.05482,0.01152,0.00667,0.486,2402598,97.15,12.5,4145,172.5215787243642,11.333333333333334,16.86666666666667,30.64,168.26,3888.0,0
Tabasco,2023-07-01,2023,7,34.51,201.08,98.71,4.86,5.66,0.04753,0.00751,0.00322,0.23,2402598,97.15,12.5,4095,170.44049816074101,7.500000000000001,7.830000000000002,32.25,201.68,4145.0,0
Tabasco,2023-08-01,2023,8,32.99,202.84,97.96,6.18,5.0,0.04184,0.00965,0.00462,0.322,2402598,97.15,12.5,4273,177.84914496723962,6.8900000000000015,5.486666666666669,34.51,201.08,4095.0,0
Tabasco,2023-09-01,2023,9,30.69,179.78,82.45,10.4,17.75,0.03958,0.01388,0.00661,0.37,2402598,97.15,12.5,4424,184.13400826938172,7.146666666666668,9.470000000000002,32.99,202.84,4273.0,0
Tabasco,2023-10-01,2023,10,29.14,96.28,67.19,10.14,16.78,0.02753,0.01835,0.00874,0.551,2402598,97.15,12.5,4444,184.966440494831,8.906666666666668,13.17666666666667,30.69,179.78,4424.0,0
Tabasco,2023-11-01,2023,11,23.88,28.99,62.42,13.1,24.88,0.01794,0.02528,0.0115,0.655,2402598,97.15,12.5,4793,199.49238282892102,11.213333333333333,19.803333333333338,29.14,96.28,4444.0,0
Tabasco,2023-12-01,2023,12,22.48,44.22,50.22,9.21,12.0,0.02452,0.01341,0.00951,0.398,2402598,97.15,12.5,5242,218.18048629025748,10.816666666666668,17.88666666666667,23.88,28.99,4793.0,0
Tabasco,2024-01-01,2024,1,21.28,28.26,44.98,10.99,25.24,0.02103,0.0199,0.00941,0.65,2402598,97.15,12.5,5645,234.95399563306054,11.100000000000001,20.706666666666667,22.48,44.22,5242.0,0
Tabasco,2024-02-01,2024,2,20.84,36.22,54.44,8.9,13.17,0.03057,0.01226,0.00485,0.361,2402598,97.15,12.5,5771,240.19831865339103,9.700000000000001,16.803333333333338,21.28,28.26,5645.0,0
Tabasco,2024-03-01,2024,3,23.47,55.96,56.41,10.59,14.41,0.03465,0.01891,0.00877,0.46,2402598,97.15,12.5,5010,208.52427247504576,10.16,17.60666666666667,20.84,36.22,5771.0,0
Tabasco,2024-04-01,2024,4,28.0,89.86,65.23,10.4,11.43,0.04429,0.01653,0.00869,0.284,2402598,97.15,12.5,5021,208.98211019904286,9.963333333333333,13.003333333333336,23.47,55.96,5010.0,0
Tabasco,2024-05-01,2024,5,29.65,150.47,77.99,7.35,10.76,0.04371,0.00821,0.00711,0.17,2402598,97.15,12.5,4268,177.6410369108773,9.446666666666667,12.200000000000003,28.0,89.86,5021.0,0
Tabasco,2024-06-01,2024,6,32.67,203.45,82.35,7.14,9.54,0.05063,0.00946,0.00622,0.1,2402598,97.15,12.5,4830,201.0323824460022,8.296666666666667,10.57666666666667,29.65,150.47,4268.0,0
Tabasco,2024-07-01,2024,7,31.21,200.82,95.16,6.76,5.72,0.0445,0.00785,0.00503,0.355,2402598,97.15,12.5,4958,206.35994868887764,7.083333333333333,8.673333333333334,32.67,203.45,4830.0,0
Tabasco,2024-08-01,2024,8,31.83,204.34,94.41,5.96,13.88,0.03792,0.00823,0.00586,0.1,2402598,97.15,12.5,4472,186.13184561046,6.62,9.713333333333336,31.21,200.82,4958.0,0
Tabasco,2024-09-01,2024,9,30.16,158.0,80.3,8.83,11.63,0.0396,0.01383,0.00733,0.213,2402598,97.15,12.5,4409,183.50968410029478,7.183333333333334,10.410000000000004,31.83,204.34,4472.0,0
Tabasco,2024-10-01,2024,10,27.34,114.92,68.72,7.42,12.94,0.03134,0.00549,0.00534,0.123,2402598,97.15,12.5,4072,169.48320110147432,7.403333333333333,12.81666666666667,30.16,158.0,4409.0,0
Tabasco,2024-11-01,2024,11,25.25,44.96,55.16,13.14,29.42,0.01868,0.01964,0.01265,0.686,2402598,97.15,12.5,5100,212.27021748956753,9.796666666666667,17.99666666666667,27.34,114.92,4072.0,0
Tabasco,2024-12-01,2024,12,22.227142857142855,33.645714285714284,45.44,12.04142857142857,18.797142857142855,0.01877,0.03034,0.01411,0.722,2402598,97.15,12.5,5831,242.69561532973887,10.867142857142857,20.385714285714286,25.25,44.96,5100.0,0
Tabasco,2025-01-01,2025,1,22.56,45.36,48.82,14.78,19.34,0.02505,0.02791,0.01439,0.843,2402598,97.15,12.5,5879,244.69345267081718,13.32047619047619,22.519047619047623,22.227142857142855,33.645714285714284,5831.0,0
Tabasco,2025-02-01,2025,2,22.31,11.51,45.41,8.67,11.56,0.03065,0.01591,0.00684,0.597,2402598,97.15,12.5,4802,199.8669773303732,11.83047619047619,16.56571428571429,22.56,45.36,5879.0,0
Tabasco,2025-03-01,2025,3,24.58,43.03,55.73,11.54,21.01,0.03965,0.01848,0.0098,0.621,2402598,97.15,12.5,5205,216.6404866731763,11.663333333333334,17.303333333333338,22.31,11.51,4802.0,0
Tabasco,2025-04-01,2025,4,26.86,88.24,71.27,6.96,17.83,0.04318,0.00784,0.00739,0.153,2402598,97.15,12.5,4093,170.35725493819606,9.056666666666667,16.8,24.58,43.03,5205.0,0
Tabasco,2025-05-01,2025,5,31.67,166.23,78.22,6.96,9.19,0.04613,0.01241,0.0071,0.177,2402598,97.15,12.5,4665,194.16481658604562,8.486666666666666,16.01,26.86,88.24,4093.0,0
Tabasco,2025-06-01,2025,6,30.07,220.33,91.79,10.35,23.63,0.04506,0.00721,0.00752,0.221,2402598,97.15,12.5,5247,218.38859434661978,8.090000000000002,16.883333333333333,31.67,166.23,4665.0,0
